15	127
16	127
17	128
18	128
20	129
21	129
22	130
23	130
23	131
23	132
24	133
24	135
24	136
24	137
24	138
23	138
23	139
23	140
22	141
22	142
22	144
22	145
23	145
24	146
25	146
26	147
27	147
28	148
29	148
30	149
31	149
32	151
33	152
33	153
33	155
33	156
33	157
33	158
33	159
33	160
33	161
33	163
34	164
35	165
36	165
37	166
38	166
39	166
41	166
42	166
43	166
45	166
46	166
47	166
48	165
49	164
49	163
49	162
49	161
49	160
49	159
49	158
50	158
50	157
51	157
53	157
54	157
56	157
57	157
58	157
59	159
60	159
61	159
61	160
62	161
62	162
63	163
63	164
63	165
63	166
64	167
65	168
66	168
67	168
68	168
70	168
71	168
72	167
72	166
73	166
74	166
75	166
76	166
77	166
78	167
79	168
80	169
80	170
81	170
81	172
82	172
82	174
81	174
80	176
79	177
78	178
77	179
77	180
76	180
76	181
76	182
75	183
75	184
76	185
77	186
77	187
78	187
78	188
79	189
80	189
80	190
81	191
82	192
83	193
83	194
84	194
84	195
85	196
85	198
21	123
19	122
18	120
17	119
17	118
16	117
16	115
16	113
16	112
15	111
15	109
15	108
15	106
16	105
17	104
19	102
20	101
21	101
23	100
24	99
25	98
26	97
27	96
28	95
28	94
30	94
30	92
30	91
32	89
32	87
32	85
31	83
31	81
30	80
30	78
28	77
28	76
27	74
27	73
26	72
26	71
26	70
25	69
25	68
25	67
25	65
25	64
25	63
26	61
26	60
27	58
28	57
28	56
30	55
30	54
31	52
32	52
34	50
36	50
37	48
39	47
40	46
41	46
42	44
42	43
42	42
42	39
42	38
42	37
42	34
42	33
42	32
42	30
42	29
43	28
43	26
43	24
44	24
47	144
46	143
45	143
45	142
44	141
43	140
43	139
41	136
41	134
40	133
39	129
38	128
38	124
37	122
37	120
36	118
35	115
35	114
35	111
35	109
36	108
37	106
37	105
38	104
39	102
40	101
41	100
42	98
43	96
43	95
45	92
45	91
46	89
46	88
46	86
46	85
45	83
44	81
43	79
43	77
42	76
41	74
41	72
40	71
40	70
39	67
38	66
38	65
38	62
38	61
38	59
39	58
39	57
41	56
41	55
43	54
44	53
45	52
48	50
49	50
50	48
50	46
52	45
52	44
52	43
52	42
52	41
53	38
54	37
54	36
56	35
56	34
57	33
58	144
57	144
56	143
55	142
55	141
53	138
53	137
52	135
52	132
51	131
51	129
51	128
50	126
50	124
50	123
50	120
50	119
51	118
52	117
52	116
55	115
56	113
58	112
60	111
61	111
63	109
64	108
65	108
66	107
67	106
67	105
68	103
68	102
68	100
68	99
68	98
68	96
68	95
68	94
68	93
68	92
68	91
68	90
68	89
67	86
67	85
67	84
67	83
67	81
67	80
67	79
67	78
67	76
67	75
68	73
69	72
70	71
72	69
73	68
74	66
74	65
74	63
75	61
75	60
75	59
75	56
75	55
74	53
74	52
74	50
74	48
74	47
74	46
74	44
75	43
78	41
79	40
81	39
84	37
86	37
88	36
90	35
91	35
91	34
94	33
95	33
96	31
49	79
48	79
48	78
47	76
47	74
47	73
47	71
48	67
49	66
49	64
50	61
51	59
51	58
52	55
54	54
55	53
57	51
58	50
60	50
63	48
63	47
65	46
66	43
66	42
67	41
68	38
69	36
69	35
71	34
71	33
73	31
74	31
75	30
76	29
77	28
77	27
78	26
78	24
77	24
77	23
75	23
75	22
45	47
46	45
47	44
47	43
48	41
49	38
50	36
51	35
54	32
55	31
57	30
58	28
58	27
59	27
59	25
60	24
62	22
62	21
63	19
63	17
63	16
65	15
65	14
66	13
66	12
66	11
66	10
66	9
64	9
14	68
14	67
13	65
13	63
12	59
12	57
12	55
14	52
16	50
18	49
23	46
25	45
26	44
30	43
31	41
32	41
32	38
32	37
32	36
32	33
32	32
32	31
32	28
32	27
32	25
34	22
34	21
35	20
36	18
37	17
37	16
37	15
37	13
38	12
38	11
38	10
38	9
16	113
15	113
12	111
12	110
11	109
9	107
9	105
8	104
8	100
8	99
8	98
10	94
10	93
11	92
14	89
15	87
17	86
21	83
22	81
23	79
24	78
25	76
26	74
26	72
27	70
27	68
27	66
27	64
27	62
27	61
27	59
27	57
27	56
27	55
27	54
27	53
27	52
27	50
27	49
27	48
27	47
27	45
28	44
28	42
28	40
29	39
30	37
31	35
32	33
33	32
34	31
35	29
35	28
36	28
98	73
99	72
99	71
99	67
99	65
99	63
99	60
98	58
98	56
99	54
100	52
101	50
102	49
103	47
104	46
105	44
107	43
108	41
109	39
110	38
112	37
113	36
114	35
116	34
117	33
119	32
120	30
122	28
123	27
123	26
123	25
123	24
79	42
77	41
77	40
77	39
76	37
76	35
76	33
77	30
79	26
80	23
81	21
83	17
83	15
84	13
84	9
84	8
102	37
105	38
106	38
107	38
107	36
107	34
107	32
107	29
107	27
107	25
107	23
106	21
106	20
105	19
113	35
110	33
108	28
108	26
108	23
106	19
106	17
106	16
117	30
119	30
119	28
119	26
118	24
118	22
117	20
116	17
115	15
114	13
114	12
114	11
129	26
131	27
131	26
131	24
131	23
130	20
129	18
128	16
127	13
126	12
124	10
124	9
140	28
142	28
144	28
144	26
143	24
141	23
140	22
136	18
134	17
131	15
128	11
126	10
162	30
164	30
164	29
163	28
162	26
160	25
158	23
155	21
152	19
148	17
145	14
143	12
141	10
140	9
139	8
178	42
180	42
183	41
184	39
185	38
185	33
185	30
185	28
183	23
181	20
179	18
175	14
173	12
171	10
192	55
193	57
193	56
192	55
192	53
190	51
189	46
189	44
187	42
187	39
187	37
186	35
186	34
186	32
186	31
187	30
187	29
188	27
188	26
189	25
190	23
190	22
192	20
194	18
194	17
195	16
196	14
197	12
197	11
198	9
198	7
196	7
175	50
173	49
172	48
170	47
169	45
167	43
165	41
163	39
162	37
162	34
161	30
161	27
161	25
161	21
161	19
161	17
161	14
160	12
160	11
157	7
155	6
153	4
149	1
147	0
145	-1
142	-1
140	-1
138	-1
150	35
150	33
148	32
146	30
144	28
142	26
140	24
138	22
137	20
135	18
134	17
132	16
130	15
129	15
127	14
125	14
115	34
114	34
113	33
110	31
107	30
104	28
98	25
94	23
91	22
84	18
81	17
78	15
74	13
72	12
71	12
79	44
77	46
76	46
74	46
72	45
69	44
67	43
65	41
64	39
63	37
62	35
62	34
62	32
62	30
62	28
63	26
64	24
65	22
67	20
68	18
70	14
71	12
72	10
72	8
72	7
72	5
72	4
30	54
29	53
28	52
27	49
27	47
27	45
29	41
30	38
31	36
34	31
36	28
38	26
40	23
41	21
43	20
44	18
45	17
45	16
46	15
47	14
48	13
49	12
50	12
36	58
37	58
38	58
40	57
40	56
41	55
43	51
43	48
44	46
45	42
47	40
47	38
47	34
47	32
47	30
46	26
46	24
44	22
42	19
41	17
41	15
